,order_number,quantity_ordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,product_line,msrp,product_code,customer_name,city,country,deal_size,contact_fullname
1608,10382,20,132.72,3,2654.4,2020-02-17,1713,Shipped,Trucks and Buses,127,S24_2300,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1609,10412,70,121.4,10,8498.0,2020-05-03,1638,Shipped,Trucks and Buses,127,S24_2300,Euro Shopping Channel,Madrid,Spain,Large,Diego Freyre
1610,10425,49,112.46,9,5510.54,2020-05-31,1611,In Process,Trucks and Buses,127,S24_2300,La Rochelle Gifts,Nantes,France,Medium,Janine Labrune
1611,10108,35,58.87,15,2060.45,2018-03-03,2432,Shipped,Motorcycles,69,S24_2360,Cruz & Sons Co.,Makati City,Philippines,Small,Arnold Cruz
1612,10121,32,76.88,2,2460.16,2018-05-07,2368,Shipped,Motorcycles,69,S24_2360,Reims Collectables,Reims,France,Small,Paul Henriot
1613,10135,29,61.64,16,1787.56,2018-07-02,2313,Shipped,Motorcycles,69,S24_2360,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1614,10145,27,60.95,3,1645.65,2018-08-25,2260,Shipped,Motorcycles,69,S24_2360,Toys4GrownUps.com,Pasadena,USA,Small,Julie Young
1615,10169,38,74.11,11,2816.18,2018-11-04,2190,Shipped,Motorcycles,69,S24_2360,"Anna's Decorations, Ltd",North Sydney,Australia,Small,Anna O'Hara
1616,10180,35,72.03,6,2521.05,2018-11-11,2184,Shipped,Motorcycles,69,S24_2360,Daedalus Designs Imports,Lille,France,Small,Martine Rance
1617,10190,42,76.19,3,3199.98,2018-11-19,2177,Shipped,Motorcycles,69,S24_2360,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1618,10211,21,63.72,11,1338.12,2019-01-15,2121,Shipped,Motorcycles,69,S24_2360,Auto Canal Petit,Paris,France,Small,Dominique Perrier
1619,10224,37,80.34,4,2972.58,2019-02-21,2085,Shipped,Motorcycles,69,S24_2360,Daedalus Designs Imports,Lille,France,Small,Martine Rance
1620,10237,26,79.65,4,2070.9,2019-04-05,2043,Shipped,Motorcycles,69,S24_2360,Vitachrome Inc.,NYC,USA,Small,Michael Frick
1621,10252,47,65.8,8,3092.6,2019-05-26,1993,Shipped,Motorcycles,69,S24_2360,Auto Canal Petit,Paris,France,Medium,Dominique Perrier
1622,10264,37,65.1,6,2408.7,2019-06-30,1959,Shipped,Motorcycles,69,S24_2360,Gifts4AllAges.com,Boston,USA,Small,Juri Yoshido
1623,10276,46,75.49,12,3472.54,2019-08-02,1927,Shipped,Motorcycles,69,S24_2360,Online Mini Collectables,Brickhaven,USA,Medium,Miguel Barajas
1624,10285,38,59.56,3,2263.28,2019-08-27,1903,Shipped,Motorcycles,69,S24_2360,Marta's Replicas Co.,Cambridge,USA,Small,Marta Hernandez
1625,10299,33,66.49,6,2194.17,2019-09-30,1870,Shipped,Motorcycles,69,S24_2360,"Toys of Finland, Co.",Helsinki,Finland,Small,Matti Karttunen
1626,10309,24,56.1,2,1346.4,2019-10-15,1856,Shipped,Motorcycles,69,S24_2360,Baane Mini Imports,Stavern,Norway,Small,Jonas Bergulfsen
1627,10319,31,81.73,7,2533.63,2019-11-03,1838,Shipped,Motorcycles,69,S24_2360,Microscale Inc.,NYC,USA,Small,Kee Kuo
1628,10330,42,81.03,1,3403.26,2019-11-16,1826,Shipped,Motorcycles,69,S24_2360,Cruz & Sons Co.,Makati City,Philippines,Medium,Arnold Cruz
1629,10341,32,103.35,6,3307.2,2019-11-24,1819,Shipped,Motorcycles,69,S24_2360,Salzburg Collectables,Salzburg,Austria,Medium,Georg Pipps
1630,10355,41,70.65,3,2896.65,2019-12-07,1807,Shipped,Motorcycles,69,S24_2360,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1631,10363,43,61.23,14,2632.89,2020-01-06,1778,Shipped,Motorcycles,69,S24_2360,Suominen Souveniers,Espoo,Finland,Small,Kalle Suominen
1632,10375,20,102.3,14,2046.0,2020-02-03,1751,Shipped,Motorcycles,69,S24_2360,La Rochelle Gifts,Nantes,France,Small,Janine Labrune
1633,10390,35,65.13,4,2279.55,2020-03-04,1722,Shipped,Motorcycles,69,S24_2360,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1634,10403,27,79.65,4,2150.55,2020-04-08,1688,Shipped,Motorcycles,69,S24_2360,"UK Collectables, Ltd.",Liverpool,UK,Small,Elizabeth Devon
1635,10110,43,78.15,11,3360.45,2018-03-18,2441,Shipped,Classic Cars,90,S24_2766,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
1636,10124,32,72.7,10,2326.4,2018-05-21,2378,Shipped,Classic Cars,90,S24_2766,Signal Gift Stores,Las Vegas,USA,Small,Sue King
1637,10148,21,73.6,4,1545.6,2018-09-11,2266,Shipped,Classic Cars,90,S24_2766,"Anna's Decorations, Ltd",North Sydney,Australia,Small,Anna O'Hara
1638,10161,20,107.23,3,2144.6,2018-10-17,2231,Shipped,Classic Cars,90,S24_2766,Heintze Collectables,Aaarhus,Denmark,Small,Palle Ibsen
1639,10172,22,74.51,1,1639.22,2018-11-05,2213,Shipped,Classic Cars,90,S24_2766,Gift Depot Inc.,Bridgewater,USA,Small,Julie King
1640,10182,36,73.6,14,2649.6,2018-11-12,2207,Shipped,Classic Cars,90,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1641,10192,46,83.6,2,3845.6,2018-11-20,2200,Shipped,Classic Cars,90,S24_2766,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
1642,10204,47,96.32,8,4527.04,2018-12-02,2189,Shipped,Classic Cars,90,S24_2766,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
1643,10212,45,88.14,1,3966.3,2019-01-16,2145,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1644,10227,47,88.14,14,4142.58,2019-03-02,2101,Shipped,Classic Cars,90,S24_2766,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
1645,10241,47,94.5,6,4441.5,2019-04-13,2060,Shipped,Classic Cars,90,S24_2766,Mini Caravy,Strasbourg,France,Medium,Frederique Citeaux
1646,10267,38,87.24,3,3315.12,2019-07-07,1976,Shipped,Classic Cars,90,S24_2766,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
1647,10279,49,79.97,3,3918.53,2019-08-09,1944,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1648,10288,35,80.87,9,2830.45,2019-09-01,1922,Shipped,Classic Cars,90,S24_2766,Handji Gifts& Co,Singapore,Singapore,Small,Wendy Victorino
1649,10302,49,108.14,5,5298.86,2018-10-06,2253,Shipped,Classic Cars,90,S24_2766,"UK Collectables, Ltd.",Liverpool,UK,Medium,Elizabeth Devon
1650,10311,28,93.6,4,2620.8,2019-10-16,1879,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1651,10321,30,72.7,1,2181.0,2019-11-04,1861,Shipped,Classic Cars,90,S24_2766,FunGiftIdeas.com,New Bedford,USA,Small,Violeta Benitez
1652,10332,39,86.72,7,3382.08,2019-11-17,1849,Shipped,Classic Cars,90,S24_2766,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
1653,10346,25,115.07,1,2876.75,2019-11-29,1838,Shipped,Classic Cars,90,S24_2766,Signal Gift Stores,Las Vegas,USA,Small,Sue King
1654,10368,40,102.68,2,4107.2,2020-01-19,1788,Shipped,Classic Cars,90,S24_2766,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
1655,10380,36,37.5,6,1350.0,2020-02-16,1761,Shipped,Classic Cars,90,S24_2766,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1656,10407,76,94.5,6,7182.0,2020-04-22,1696,On Hold,Classic Cars,90,S24_2766,The Sharp Gifts Warehouse,San Jose,USA,Large,Sue Frick
1657,10420,39,100.87,9,3933.93,2020-05-29,1660,In Process,Classic Cars,90,S24_2766,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
1658,10104,44,39.6,10,1742.4,2018-01-31,2510,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1659,10114,24,30.06,1,721.44,2018-04-01,2451,Shipped,Classic Cars,35,S24_2840,"La Corne D'abondance, Co.",Paris,France,Small,Marie Bertrand
1660,10127,39,38.19,12,1489.41,2018-06-03,2389,Shipped,Classic Cars,35,S24_2840,Muscle Machine Inc,NYC,USA,Small,Jeff Young
1661,10141,21,42.43,6,891.03,2018-08-01,2331,Shipped,Classic Cars,35,S24_2840,Suominen Souveniers,Espoo,Finland,Small,Kalle Suominen
1662,10151,30,40.31,4,1209.3,2018-09-21,2281,Shipped,Classic Cars,35,S24_2840,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small,Pirkko Koskitalo
1663,10165,27,31.82,13,859.14,2018-10-22,2251,Shipped,Classic Cars,35,S24_2840,"Dragon Souveniers, Ltd.",Singapore,Singapore,Small,Eric Natividad
1664,10175,37,31.12,2,1151.44,2018-11-06,2237,Shipped,Classic Cars,35,S24_2840,"Stylish Desk Decors, Co.",London,UK,Small,Ann Brown
1665,10184,42,31.82,7,1336.44,2018-11-14,2230,Shipped,Classic Cars,35,S24_2840,"Iberia Gift Imports, Corp.",Sevilla,Spain,Small,Jose Pedro Roel
1666,10195,32,28.29,7,905.28,2018-11-25,2220,Shipped,Classic Cars,35,S24_2840,Mini Classics,White Plains,USA,Small,Steve Frick
1667,10207,42,29.7,8,1247.4,2018-12-09,2207,Shipped,Classic Cars,35,S24_2840,Diecast Collectables,Boston,USA,Small,Valarie Franco
1668,10219,21,40.31,3,846.51,2019-02-10,2145,Shipped,Classic Cars,35,S24_2840,Signal Collectibles Ltd.,Brisbane,USA,Small,Sue Taylor
1669,10229,33,32.88,2,1085.04,2019-03-11,2117,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1670,10246,49,36.07,6,1767.43,2019-05-05,2063,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1671,10259,31,33.24,5,1030.44,2019-06-15,2023,Shipped,Classic Cars,35,S24_2840,Handji Gifts& Co,Singapore,Singapore,Small,Wendy Victorino
1672,10271,38,41.72,6,1585.36,2019-07-20,1989,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1673,10281,20,40.66,2,813.2,2019-08-19,1960,Shipped,Classic Cars,35,S24_2840,Diecast Classics Inc.,Allentown,USA,Small,Kyung Yu
1674,10292,39,30.06,9,1172.34,2019-09-08,1941,Shipped,Classic Cars,35,S24_2840,Land of Toys Inc.,NYC,USA,Small,Kwai Yu
1675,10305,48,31.47,6,1510.56,2019-10-13,1907,Shipped,Classic Cars,35,S24_2840,Marta's Replicas Co.,Cambridge,USA,Small,Marta Hernandez
1676,10314,39,37.13,15,1448.07,2019-10-22,1899,Shipped,Classic Cars,35,S24_2840,Heintze Collectables,Aaarhus,Denmark,Small,Palle Ibsen
1677,10324,30,111.27,9,3338.1,2019-11-05,1886,Shipped,Classic Cars,35,S24_2840,Vitachrome Inc.,NYC,USA,Medium,Michael Frick
1678,10335,33,37.13,2,1225.29,2019-11-19,1873,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1679,10349,36,37.13,3,1336.68,2019-12-01,1862,Shipped,Classic Cars,35,S24_2840,Muscle Machine Inc,NYC,USA,Small,Jeff Young
1680,10358,36,82.94,4,2985.84,2019-12-10,1854,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1681,10371,45,123.24,8,5545.8,2020-01-23,1811,Shipped,Classic Cars,35,S24_2840,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
1682,10383,40,152.24,3,6089.6,2020-02-22,1782,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1683,10394,46,38.9,6,1789.4,2020-03-15,1761,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1684,10412,30,36.07,6,1082.1,2020-05-03,1713,Shipped,Classic Cars,35,S24_2840,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1685,10425,31,33.24,5,1030.44,2020-05-31,1686,In Process,Classic Cars,35,S24_2840,La Rochelle Gifts,Nantes,France,Small,Janine Labrune
1686,10106,49,74.68,13,3659.32,2018-02-17,2521,Shipped,Planes,68,S24_2841,Rovelli Gifts,Bergamo,Italy,Medium,Giovanni Rovelli
1687,10119,41,59.6,4,2443.6,2018-04-28,2452,Shipped,Planes,68,S24_2841,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
1688,10131,35,67.14,5,2349.9,2018-06-16,2404,Shipped,Planes,68,S24_2841,Gift Ideas Corp.,Glendale,USA,Small,Dan Lewis
1689,10143,27,60.97,8,1646.19,2018-08-10,2350,Shipped,Planes,68,S24_2841,Mini Creations Ltd.,New Bedford,USA,Small,Wing C Tam
1690,10155,23,72.62,6,1670.26,2018-10-06,2294,Shipped,Planes,68,S24_2841,"Toys of Finland, Co.",Helsinki,Finland,Small,Matti Karttunen
1691,10167,21,69.88,2,1467.48,2018-10-23,2278,Cancelled,Planes,68,S24_2841,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
1692,10178,34,80.84,5,2748.56,2018-11-08,2263,Shipped,Planes,68,S24_2841,Alpha Cognac,Toulouse,France,Small,Annette Roulet
1693,10186,22,69.2,2,1522.4,2018-11-14,2258,Shipped,Planes,68,S24_2841,"Double Decker Gift Stores, Ltd",London,UK,Small,Thomas Hardy
1694,10198,48,67.82,5,3255.36,2018-11-27,2246,Shipped,Planes,68,S24_2841,Cruz & Sons Co.,Makati City,Philippines,Medium,Arnold Cruz
1695,10222,32,81.53,5,2608.96,2019-02-19,2163,Shipped,Planes,68,S24_2841,Collectable Mini Designs Co.,San Diego,USA,Small,Valarie Thompson
1696,10249,20,67.82,1,1356.4,2019-05-08,2086,Shipped,Planes,68,S24_2841,Cambridge Collectables Co.,Cambridge,USA,Small,Kyung Tseng
1697,10262,24,67.14,10,1611.36,2019-06-24,2040,Cancelled,Planes,68,S24_2841,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1698,10274,40,65.08,2,2603.2,2019-07-21,2014,Shipped,Planes,68,S24_2841,Collectables For Less Inc.,Brickhaven,USA,Small,Allen Nelson
1699,10284,30,73.99,12,2219.7,2019-08-21,1984,Shipped,Planes,68,S24_2841,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,Jan Klaeboe
1700,10296,21,71.25,8,1496.25,2019-09-15,1960,Shipped,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",Munich,Germany,Small,Michael Donnermeyer
1701,10307,25,75.36,2,1884.0,2019-10-14,1932,Shipped,Planes,68,S24_2841,"Classic Gift Ideas, Inc",Philadelphia,USA,Small,Francisca Cervantes
1702,10316,34,63.71,10,2166.14,2019-11-01,1915,Shipped,Planes,68,S24_2841,giftsbymail.co.uk,Cowes,UK,Small,Helen Bennett
1703,10328,48,58.92,1,2828.16,2019-11-12,1905,Shipped,Planes,68,S24_2841,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
1704,10339,55,112.99,12,6214.45,2019-11-23,1895,Shipped,Planes,68,S24_2841,"Tokyo Collectables, Ltd",Minato-ku,Japan,Medium,Akiko Shimamura
1705,10351,25,74.68,5,1867.0,2019-12-03,1886,Shipped,Planes,68,S24_2841,"Stylish Desk Decors, Co.",London,UK,Small,Ann Brown
1706,10373,38,70.44,7,2676.72,2020-01-31,1828,Shipped,Planes,68,S24_2841,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small,Pirkko Koskitalo
1707,10386,39,55.96,1,2182.44,2020-03-01,1799,Resolved,Planes,68,S24_2841,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1708,10398,28,57.55,3,1611.4,2020-03-30,1771,Shipped,Planes,68,S24_2841,Reims Collectables,Reims,France,Small,Paul Henriot
1709,10400,24,61.66,2,1479.84,2020-04-01,1770,Shipped,Planes,68,S24_2841,The Sharp Gifts Warehouse,San Jose,USA,Small,Sue Frick
1710,10415,21,67.82,1,1424.22,2020-05-09,1733,Disputed,Planes,68,S24_2841,"Australian Collectables, Ltd",Glen Waverly,Australia,Small,Sean Connery
1711,10110,46,129.18,10,5942.28,2018-03-18,2517,Shipped,Classic Cars,117,S24_2887,"AV Stores, Co.",Manchester,UK,Medium,Victoria Ashworth
1712,10124,25,93.95,9,2348.75,2018-05-21,2454,Shipped,Classic Cars,117,S24_2887,Signal Gift Stores,Las Vegas,USA,Small,Sue King
1713,10148,34,129.18,3,4392.12,2018-09-11,2342,Shipped,Classic Cars,117,S24_2887,"Anna's Decorations, Ltd",North Sydney,Australia,Medium,Anna O'Hara
1714,10161,25,110.39,2,2759.75,2018-10-17,2307,Shipped,Classic Cars,117,S24_2887,Heintze Collectables,Aaarhus,Denmark,Small,Palle Ibsen
1715,10173,23,118.61,16,2728.03,2018-11-05,2289,Shipped,Classic Cars,117,S24_2887,Rovelli Gifts,Bergamo,Italy,Small,Giovanni Rovelli
1716,10182,20,119.79,13,2395.8,2018-11-12,2283,Shipped,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1717,10192,23,132.71,1,3052.33,2018-11-20,2276,Shipped,Classic Cars,117,S24_2887,Online Diecast Creations Co.,Nashua,USA,Medium,Valarie Young
1718,10204,42,101.0,7,4242.0,2018-12-02,2265,Shipped,Classic Cars,117,S24_2887,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
1719,10213,27,103.35,3,2790.45,2019-01-22,2215,Shipped,Classic Cars,117,S24_2887,"Double Decker Gift Stores, Ltd",London,UK,Small,Thomas Hardy
1720,10227,33,131.53,13,4340.49,2019-03-02,2177,Shipped,Classic Cars,117,S24_2887,"Saveley & Henriot, Co.",Lyon,France,Medium,Mary Saveley
1721,10241,28,98.65,5,2762.2,2019-04-13,2136,Shipped,Classic Cars,117,S24_2887,Mini Caravy,Strasbourg,France,Small,Frederique Citeaux
1722,10267,43,108.04,2,4645.72,2019-07-07,2052,Shipped,Classic Cars,117,S24_2887,Muscle Machine Inc,NYC,USA,Medium,Jeff Young
1723,10279,48,116.27,2,5580.96,2019-08-09,2020,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1724,10288,48,136.23,8,6539.04,2019-09-01,1998,Shipped,Classic Cars,117,S24_2887,Handji Gifts& Co,Singapore,Singapore,Medium,Wendy Victorino
1725,10302,45,123.31,4,5548.95,2018-10-06,2329,Shipped,Classic Cars,117,S24_2887,"UK Collectables, Ltd.",Liverpool,UK,Medium,Elizabeth Devon
1726,10311,43,106.87,3,4595.41,2019-10-16,1955,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1727,10332,44,42.26,11,1859.44,2019-11-17,1924,Shipped,Classic Cars,117,S24_2887,"AV Stores, Co.",Manchester,UK,Small,Victoria Ashworth
1728,10346,24,87.24,5,2093.76,2019-11-29,1913,Shipped,Classic Cars,117,S24_2887,Signal Gift Stores,Las Vegas,USA,Small,Sue King
1729,10368,31,136.23,5,4223.13,2020-01-19,1863,Shipped,Classic Cars,117,S24_2887,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
1730,10380,44,36.29,7,1596.76,2020-02-16,1836,Shipped,Classic Cars,117,S24_2887,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1731,10407,59,98.65,5,5820.35,2020-04-22,1771,On Hold,Classic Cars,117,S24_2887,The Sharp Gifts Warehouse,San Jose,USA,Medium,Sue Frick
1732,10420,55,96.3,8,5296.5,2020-05-29,1735,In Process,Classic Cars,117,S24_2887,Souveniers And Things Co.,Chatswood,Australia,Medium,Adrian Huxley
1733,10109,29,32.1,6,930.9,2018-03-10,2547,Shipped,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,Small,Rosa Hernandez
1734,10122,39,30.96,4,1207.44,2018-05-08,2489,Shipped,Classic Cars,37,S24_2972,Marseille Mini Autos,Marseille,France,Small,Laurence Lebihan
1735,10135,20,35.87,1,717.4,2018-07-02,2435,Shipped,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,Small,Valarie Nelson
1736,10147,25,42.67,1,1066.75,2018-09-05,2371,Shipped,Classic Cars,37,S24_2972,Collectables For Less Inc.,Brickhaven,USA,Small,Allen Nelson
1737,10171,36,35.49,4,1277.64,2018-11-05,2311,Shipped,Classic Cars,37,S24_2972,Quebec Home Shopping Network,Montreal,Canada,Small,Jean Fresnisre
1738,10181,37,42.67,8,1578.79,2018-11-12,2305,Shipped,Classic Cars,37,S24_2972,Herkku Gifts,Bergen,Norway,Small,Veysel Oeztan
1739,10192,30,30.59,13,917.7,2018-11-20,2298,Shipped,Classic Cars,37,S24_2972,Online Diecast Creations Co.,Nashua,USA,Small,Valarie Young
1740,10203,21,37.0,2,777.0,2018-12-02,2287,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1741,10212,34,43.42,12,1476.28,2019-01-16,2243,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1742,10225,42,36.63,3,1538.46,2019-02-22,2207,Shipped,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,Small,Michael Holz
1743,10239,20,44.56,2,891.2,2019-04-12,2159,Shipped,Classic Cars,37,S24_2972,"Oulu Toy Supplies, Inc.",Oulu,Finland,Small,Pirkko Koskitalo
1744,10253,40,42.67,7,1706.8,2019-06-01,2110,Cancelled,Classic Cars,37,S24_2972,"UK Collectables, Ltd.",Liverpool,UK,Small,Elizabeth Devon
1745,10266,34,40.4,8,1373.6,2019-07-06,2076,Shipped,Classic Cars,37,S24_2972,L'ordine Souveniers,Reggio Emilia,Italy,Small,Maurizio Moroni
1746,10278,31,38.89,8,1205.59,2019-08-06,2046,Shipped,Classic Cars,37,S24_2972,Signal Gift Stores,Las Vegas,USA,Small,Sue King
1747,10287,36,39.65,6,1427.4,2019-08-30,2023,Shipped,Classic Cars,37,S24_2972,"Vida Sport, Ltd",Gensve,Switzerland,Small,Michael Holz
1748,10301,48,34.36,10,1649.28,2018-10-05,2353,Shipped,Classic Cars,37,S24_2972,"Norway Gifts By Mail, Co.",Oslo,Norway,Small,Jan Klaeboe
1749,10310,33,41.91,4,1383.03,2019-10-16,1978,Shipped,Classic Cars,37,S24_2972,"Toms Spezialitten, Ltd",Koln,Germany,Small,Henriette Pfalzheim
1750,10321,37,33.23,12,1229.51,2019-11-04,1960,Shipped,Classic Cars,37,S24_2972,FunGiftIdeas.com,New Bedford,USA,Small,Violeta Benitez
1751,10331,27,42.24,13,1140.48,2019-11-17,1948,Shipped,Classic Cars,37,S24_2972,Motor Mint Distributors Inc.,Philadelphia,USA,Small,Rosa Hernandez
1752,10342,39,40.4,9,1575.6,2019-11-24,1942,Shipped,Classic Cars,37,S24_2972,"Australian Collectors, Co.",Melbourne,Australia,Small,Peter Ferguson
1753,10355,36,38.52,4,1386.72,2019-12-07,1930,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Small,Diego Freyre
1754,10367,36,139.4,2,5018.4,2020-01-12,1895,Resolved,Classic Cars,37,S24_2972,Toys4GrownUps.com,Pasadena,USA,Medium,Julie Young
1755,10378,41,142.85,7,5856.85,2020-02-10,1867,Shipped,Classic Cars,37,S24_2972,Euro Shopping Channel,Madrid,Spain,Medium,Diego Freyre
1756,10390,37,132.29,5,4894.73,2020-03-04,1845,Shipped,Classic Cars,37,S24_2972,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
1757,10405,47,44.56,2,2094.32,2020-04-14,1805,Shipped,Classic Cars,37,S24_2972,Mini Caravy,Strasbourg,France,Small,Frederique Citeaux
1758,10419,15,42.67,7,640.05,2020-05-17,1773,Shipped,Classic Cars,37,S24_2972,Salzburg Collectables,Salzburg,Austria,Small,Georg Pipps
1759,10105,44,72.58,4,3193.52,2018-02-11,2600,Shipped,Vintage Cars,88,S24_3151,Danish Wholesale Imports,Kobenhavn,Denmark,Medium,Jytte Petersen
1760,10119,35,87.62,13,3066.7,2018-04-28,2525,Shipped,Vintage Cars,88,S24_3151,Salzburg Collectables,Salzburg,Austria,Medium,Georg Pipps
1761,10129,41,94.71,4,3883.11,2018-06-12,2481,Shipped,Vintage Cars,88,S24_3151,"Stylish Desk Decors, Co.",London,UK,Medium,Ann Brown
1762,10142,49,98.25,1,4814.25,2018-08-08,2425,Shipped,Vintage Cars,88,S24_3151,Mini Gifts Distributors Ltd.,San Rafael,USA,Medium,Valarie Nelson
1763,10154,31,91.17,2,2826.27,2018-10-02,2371,Shipped,Vintage Cars,88,S24_3151,Boards & Toys Co.,Glendale,USA,Small,Leslie Young
1764,10167,20,79.66,11,1593.2,2018-10-23,2351,Cancelled,Vintage Cars,88,S24_3151,Scandinavian Gift Ideas,Boras,Sweden,Small,Maria Larsson
1765,10177,45,72.58,2,3266.1,2018-11-07,2337,Shipped,Vintage Cars,88,S24_3151,CAF Imports,Madrid,Spain,Medium,Jesus Fernandez
1766,10185,33,74.35,2,2453.55,2018-11-14,2331,Shipped,Vintage Cars,88,S24_3151,Mini Creations Ltd.,New Bedford,USA,Small,Wing C Tam
1767,10197,47,83.2,8,3910.4,2018-11-26,2320,Shipped,Vintage Cars,88,S24_3151,Enaco Distributors,Barcelona,Spain,Medium,Eduardo Saavedra
1768,10208,20,89.4,2,1788.0,2019-01-02,2284,Shipped,Vintage Cars,88,S24_3151,"Saveley & Henriot, Co.",Lyon,France,Small,Mary Saveley
